index
seconds,0,,instant,ta,0,ba,0
seconds,0.39000000000000024,,lightning,ba,72,17
seconds,0.39800000000000024,,lightning,t0,178,17
seconds,0.40700000000000025,,lightning,ba,54,17
seconds,0.41600000000000026,,lightning,t4,127,17
seconds,0.42500000000000027,,lightning,ba,36,19
seconds,0.43000000000000027,,lightning,t1,76,16
seconds,0.4380000000000003,,lightning,ba,18,16
seconds,0.4480000000000003,,lightning,t0,25,20
pos,1.25,,special,tr
seconds,0.4560000000000003,,lightning,ba,9,20
seconds,0.4630000000000003,,lightning,t1,51,19
seconds,0.4720000000000003,,lightning,ba,27,18
seconds,0.4780000000000003,,lightning,t4,102,18
seconds,0.4870000000000003,,lightning,ba,45,20
seconds,0.49600000000000033,,lightning,t1,153,20
seconds,0.5040000000000003,,lightning,ba,62,19
seconds,0.5100000000000003,,lightning,t0,204,16
seconds,0.5190000000000003,,lightning,ba,81,20
seconds,0.5270000000000004,,lightning,t5,255,16
seconds,0.5320000000000004,,lightning,ba,90,17
seconds,0.5400000000000004,,lightning,t0,255,20
seconds,0.5500000000000004,,lightning,ba,81,17
seconds,0.5600000000000004,,lightning,t5,204,19
seconds,0.5680000000000004,,lightning,ba,62,20
seconds,0.5780000000000004,,lightning,t1,153,19
seconds,0.5840000000000004,,lightning,ba,45,17
seconds,0.5930000000000004,,lightning,t4,102,16
seconds,0.6010000000000004,,lightning,ba,27,17
seconds,0.6090000000000004,,lightning,t5,51,20
seconds,0.6190000000000004,,lightning,ba,9,19
pos,1.5,,special,tr
seconds,0.6270000000000004,,lightning,t1,25,17
seconds,0.6370000000000005,,lightning,ba,18,17
seconds,0.6420000000000005,,lightning,t5,76,18
seconds,0.6500000000000005,,lightning,ba,36,18
seconds,0.6570000000000005,,lightning,t4,127,18
seconds,0.6640000000000005,,lightning,ba,54,16
seconds,0.6700000000000005,,lightning,t1,178,20
seconds,0.6800000000000005,,lightning,ba,72,16
seconds,0.6880000000000005,,lightning,t4,229,17
seconds,0.6940000000000005,,lightning,ba,90,18
seconds,0.6990000000000005,,lightning,t0,255,20
seconds,0.7040000000000005,,lightning,ba,90,20
seconds,0.7110000000000005,,lightning,t4,229,17
seconds,0.7160000000000005,,lightning,ba,72,20
seconds,0.7250000000000005,,lightning,t5,178,17
seconds,0.7330000000000005,,lightning,ba,54,20
seconds,0.7380000000000005,,lightning,t0,127,19
seconds,0.7440000000000005,,lightning,ba,36,19
seconds,0.7490000000000006,,lightning,t1,76,18
seconds,0.7570000000000006,,lightning,ba,18,20
seconds,0.7660000000000006,,lightning,t4,25,20
pos,1.75,,special,tr
seconds,0.7760000000000006,,lightning,ba,9,18
seconds,0.7810000000000006,,lightning,t1,51,16
seconds,0.7900000000000006,,lightning,ba,27,18
seconds,0.7950000000000006,,lightning,t5,102,17
seconds,0.8040000000000006,,lightning,ba,45,17
seconds,0.8100000000000006,,lightning,t4,153,18
seconds,0.8180000000000006,,lightning,ba,62,17
seconds,0.8240000000000006,,lightning,t1,204,16
seconds,0.8300000000000006,,lightning,ba,81,20
seconds,0.8350000000000006,,lightning,t5,255,16
seconds,0.8400000000000006,,lightning,ba,90,16
seconds,0.8500000000000006,,lightning,t4,255,19
seconds,0.8580000000000007,,lightning,ba,81,20
seconds,0.8670000000000007,,lightning,t1,204,20
seconds,0.8750000000000007,,lightning,ba,62,20
seconds,0.8800000000000007,,lightning,t0,153,20
seconds,0.8860000000000007,,lightning,ba,45,17
seconds,0.8940000000000007,,lightning,t4,102,19
seconds,0.9010000000000007,,lightning,ba,27,18
seconds,0.9070000000000007,,lightning,t1,51,16
seconds,0.9160000000000007,,lightning,ba,9,17
pos,2.0,,special,tr
seconds,0.9230000000000007,,lightning,t4,25,19
seconds,0.9310000000000007,,lightning,ba,18,17
seconds,0.9380000000000007,,lightning,t5,76,20
seconds,0.9480000000000007,,lightning,ba,36,19
seconds,0.9580000000000007,,lightning,t0,127,20
seconds,0.9630000000000007,,lightning,ba,54,16
seconds,0.9690000000000007,,lightning,t5,178,18
seconds,0.9760000000000008,,lightning,ba,72,16
seconds,0.9830000000000008,,lightning,t0,229,17
seconds,0.9880000000000008,,lightning,ba,90,18
seconds,0.9930000000000008,,lightning,t5,255,19
seconds,0.9990000000000008,,lightning,ba,90,19
seconds,1.0080000000000007,,lightning,t4,229,19
seconds,1.0140000000000007,,lightning,ba,72,20
seconds,1.0240000000000007,,lightning,t5,178,17
seconds,1.0320000000000007,,lightning,ba,54,20
seconds,1.0400000000000007,,lightning,t0,127,20
seconds,1.0470000000000006,,lightning,ba,36,18
seconds,1.0570000000000006,,lightning,t5,76,19
seconds,1.0660000000000005,,lightning,ba,18,17
seconds,1.0750000000000004,,lightning,t0,25,17
pos,2.25,,special,tr
seconds,1.0830000000000004,,lightning,ba,9,18
seconds,1.0910000000000004,,lightning,t5,51,20
seconds,1.0970000000000004,,lightning,ba,27,18
seconds,1.1060000000000003,,lightning,t0,102,19
seconds,1.1110000000000002,,lightning,ba,45,18
seconds,1.118,,lightning,t5,153,18
seconds,1.123,,lightning,ba,62,16
seconds,1.13,,lightning,t4,204,20
seconds,1.14,,lightning,ba,81,20
seconds,1.146,,lightning,t1,255,19
seconds,1.1549999999999998,,lightning,ba,90,16
seconds,1.1639999999999997,,lightning,t4,255,19
seconds,1.1699999999999997,,lightning,ba,81,18
seconds,1.1789999999999996,,lightning,t0,204,16
seconds,1.1889999999999996,,lightning,ba,62,20
seconds,1.1949999999999996,,lightning,t1,153,20
seconds,1.2029999999999996,,lightning,ba,45,17
seconds,1.2129999999999996,,lightning,t0,102,19
seconds,1.2209999999999996,,lightning,ba,27,20
seconds,1.2299999999999995,,lightning,t4,51,18
seconds,1.2399999999999995,,lightning,ba,9,18
pos,2.5,,special,tr
seconds,1.2479999999999996,,lightning,t1,25,17
seconds,1.2579999999999996,,lightning,ba,18,17
seconds,1.2659999999999996,,lightning,t5,76,18
seconds,1.2749999999999995,,lightning,ba,36,16
seconds,1.2849999999999995,,lightning,t1,127,19
seconds,1.2949999999999995,,lightning,ba,54,16
seconds,1.3019999999999994,,lightning,t4,178,16
seconds,1.3109999999999993,,lightning,ba,72,18
seconds,1.3179999999999992,,lightning,t5,229,20
seconds,1.3239999999999992,,lightning,ba,90,16
seconds,1.3319999999999992,,lightning,t4,255,19
seconds,1.3419999999999992,,lightning,ba,90,16
seconds,1.3519999999999992,,lightning,t0,229,19
seconds,1.3619999999999992,,lightning,ba,72,19
seconds,1.368999999999999,,lightning,t4,178,17
seconds,1.375999999999999,,lightning,ba,54,16
seconds,1.385999999999999,,lightning,t5,127,18
seconds,1.395999999999999,,lightning,ba,36,16
seconds,1.401999999999999,,lightning,t1,76,18
seconds,1.408999999999999,,lightning,ba,18,18
seconds,1.4179999999999988,,lightning,t5,25,17
pos,2.75,,special,tr
seconds,1.4269999999999987,,lightning,ba,9,20
seconds,1.4369999999999987,,lightning,t1,51,16
seconds,1.4459999999999986,,lightning,ba,27,20
seconds,1.4549999999999985,,lightning,t5,102,18
seconds,1.4599999999999984,,lightning,ba,45,16
seconds,1.4649999999999983,,lightning,t4,153,19
seconds,1.4719999999999982,,lightning,ba,62,17
seconds,1.4819999999999982,,lightning,t1,204,18
seconds,1.490999999999998,,lightning,ba,81,19
seconds,1.5009999999999981,,lightning,t0,255,19
seconds,1.5069999999999981,,lightning,ba,90,19
seconds,1.5149999999999981,,lightning,t4,255,16
seconds,1.5249999999999981,,lightning,ba,81,18
seconds,1.531999999999998,,lightning,t5,204,16
seconds,1.539999999999998,,lightning,ba,62,18
seconds,1.549999999999998,,lightning,t4,153,20
seconds,1.557999999999998,,lightning,ba,45,20
seconds,1.567999999999998,,lightning,t0,102,17
seconds,1.576999999999998,,lightning,ba,27,16
seconds,1.582999999999998,,lightning,t4,51,19
seconds,1.590999999999998,,lightning,ba,9,20
pos,3.0,,special,tr
seconds,1.596999999999998,,lightning,t0,25,18
seconds,1.606999999999998,,lightning,ba,18,18
seconds,1.6119999999999979,,lightning,t5,76,16
seconds,1.6209999999999978,,lightning,ba,36,17
seconds,1.6269999999999978,,lightning,t4,127,16
seconds,1.6359999999999977,,lightning,ba,54,19
seconds,1.6409999999999976,,lightning,t0,178,20
seconds,1.6499999999999975,,lightning,ba,72,19
seconds,1.6569999999999974,,lightning,t5,229,16
seconds,1.6629999999999974,,lightning,ba,90,18
seconds,1.6699999999999973,,lightning,t4,255,18
seconds,1.6759999999999973,,lightning,ba,90,20
seconds,1.6809999999999972,,lightning,t0,229,18
seconds,1.6889999999999972,,lightning,ba,72,19
seconds,1.6989999999999972,,lightning,t4,178,19
seconds,1.707999999999997,,lightning,ba,54,18
seconds,1.716999999999997,,lightning,t5,127,16
seconds,1.722999999999997,,lightning,ba,36,19
seconds,1.730999999999997,,lightning,t0,76,18
seconds,1.7399999999999969,,lightning,ba,18,20
seconds,1.7449999999999968,,lightning,t4,25,16
pos,3.25,,special,tr
seconds,1.7499999999999967,,lightning,ba,9,17
seconds,1.7559999999999967,,lightning,t1,51,19
seconds,1.7629999999999966,,lightning,ba,27,16
seconds,1.7689999999999966,,lightning,t0,102,18
seconds,1.7739999999999965,,lightning,ba,45,19
seconds,1.7799999999999965,,lightning,t5,153,16
seconds,1.7889999999999964,,lightning,ba,62,20
seconds,1.7959999999999963,,lightning,t0,204,18
seconds,1.8029999999999962,,lightning,ba,81,18
seconds,1.8089999999999962,,lightning,t4,255,16
seconds,1.817999999999996,,lightning,ba,90,16
seconds,1.822999999999996,,lightning,t5,255,20
seconds,1.8299999999999959,,lightning,ba,81,20
seconds,1.8399999999999959,,lightning,t1,204,19
seconds,1.8489999999999958,,lightning,ba,62,19
seconds,1.8579999999999957,,lightning,t5,153,16
seconds,1.8639999999999957,,lightning,ba,45,20
seconds,1.8719999999999957,,lightning,t4,102,19
seconds,1.8769999999999956,,lightning,ba,27,16
seconds,1.8849999999999956,,lightning,t1,51,20
seconds,1.8929999999999956,,lightning,ba,9,18
pos,3.5,,special,tr
seconds,1.8979999999999955,,lightning,t4,25,20
seconds,1.9069999999999954,,lightning,ba,18,19
seconds,1.9159999999999953,,lightning,t0,76,16
seconds,1.9259999999999953,,lightning,ba,36,18
seconds,1.9349999999999952,,lightning,t4,127,17
seconds,1.939999999999995,,lightning,ba,54,19
seconds,1.944999999999995,,lightning,t5,178,19
seconds,1.952999999999995,,lightning,ba,72,19
seconds,1.9579999999999949,,lightning,t0,229,18
seconds,1.9629999999999947,,lightning,ba,90,16
seconds,1.9729999999999948,,lightning,t5,255,19
seconds,1.9799999999999947,,lightning,ba,90,19
seconds,1.9849999999999945,,lightning,t0,229,20
seconds,1.9949999999999946,,lightning,ba,72,18
seconds,2.0039999999999947,,lightning,t4,178,19
seconds,2.0099999999999945,,lightning,ba,54,17
seconds,2.0149999999999944,,lightning,t1,127,19
seconds,2.0199999999999942,,lightning,ba,36,18
seconds,2.025999999999994,,lightning,t5,76,18
seconds,2.034999999999994,,lightning,ba,18,17
seconds,2.0449999999999937,,lightning,t1,25,20
pos,3.75,,special,tr
seconds,2.0529999999999937,,lightning,ba,9,16
seconds,2.0629999999999935,,lightning,t4,51,16
seconds,2.0699999999999936,,lightning,ba,27,20
seconds,2.0789999999999935,,lightning,t5,102,16
seconds,2.0859999999999936,,lightning,ba,45,16
seconds,2.0949999999999935,,lightning,t4,153,18
seconds,2.1039999999999934,,lightning,ba,62,18
seconds,2.1109999999999935,,lightning,t1,204,18
seconds,2.1159999999999934,,lightning,ba,81,18
seconds,2.1229999999999936,,lightning,t5,255,16
seconds,2.1279999999999935,,lightning,ba,90,18
seconds,2.1369999999999933,,lightning,t4,255,20
seconds,2.1419999999999932,,lightning,ba,81,19
seconds,2.1489999999999934,,lightning,t1,204,16
seconds,2.1559999999999935,,lightning,ba,62,17
seconds,2.1629999999999936,,lightning,t5,153,17
seconds,2.1679999999999935,,lightning,ba,45,20
seconds,2.1749999999999936,,lightning,t0,102,20
seconds,2.1809999999999934,,lightning,ba,27,18
seconds,2.1859999999999933,,lightning,t4,51,20
seconds,2.1929999999999934,,lightning,ba,9,20
pos,4.0,,special,tr
seconds,2.1979999999999933,,lightning,t0,25,16
seconds,2.2059999999999933,,lightning,ba,18,20
seconds,2.2129999999999934,,lightning,t5,76,17
seconds,2.2179999999999933,,lightning,ba,36,18
seconds,2.226999999999993,,lightning,t1,127,17
seconds,2.232999999999993,,lightning,ba,54,18
seconds,2.2429999999999928,,lightning,t4,178,19
seconds,2.2519999999999927,,lightning,ba,72,18
seconds,2.2619999999999925,,lightning,t0,229,18
seconds,2.2719999999999922,,lightning,ba,90,19
seconds,2.2789999999999924,,lightning,t5,255,16
seconds,2.2839999999999923,,lightning,ba,90,19
seconds,2.293999999999992,,lightning,t4,229,18
seconds,2.301999999999992,,lightning,ba,72,20
seconds,2.310999999999992,,lightning,t5,178,20
seconds,2.319999999999992,,lightning,ba,54,19
seconds,2.327999999999992,,lightning,t4,127,20
seconds,2.3339999999999916,,lightning,ba,36,18
seconds,2.3399999999999914,,lightning,t0,76,19
seconds,2.3479999999999914,,lightning,ba,18,19
seconds,2.353999999999991,,lightning,t4,25,18
seconds,2.358999999999991,,instant,ta,0,ba,0
seconds,2.358999999999991,,special,ms,0,30
