seconds,0,,instant,ta,0,ba,0
seconds,0,,special,ms,0,30
seconds,0.5,,special,tr
seconds,0,,instant,ta,1,ba,1
seconds,0,,special,ms,28,10
seconds,0.7200000000000003,,special,ms,29,10
seconds,1.2200000000000006,,special,ms,30,10
seconds,1.580000000000001,,special,ms,31,10
seconds,1.8800000000000012,,special,ms,32,10
seconds,2.1200000000000014,,special,ms,33,10
seconds,2.3600000000000017,,special,ms,34,10
seconds,2.560000000000002,,special,ms,35,10
seconds,2.760000000000002,,special,ms,36,10
seconds,2.780000000000002,,instant,ta,2,ba,1
seconds,2.940000000000002,,special,ms,37,10
seconds,3.1000000000000023,,special,ms,38,10
seconds,3.1600000000000024,,instant,ta,3,ba,1
seconds,3.2600000000000025,,special,ms,39,10
seconds,3.4200000000000026,,special,ms,40,10
seconds,3.4400000000000026,,instant,ta,4,ba,1
seconds,3.5800000000000027,,special,ms,41,10
seconds,3.660000000000003,,instant,ta,5,ba,1
seconds,3.720000000000003,,special,ms,42,10
seconds,3.840000000000003,,instant,ta,6,ba,1
seconds,3.860000000000003,,special,ms,43,10
seconds,3.980000000000003,,special,ms,44,10
seconds,4.000000000000003,,instant,ta,7,ba,1
seconds,4.12,,special,ms,45,10
seconds,4.159999999999999,,instant,ta,8,ba,1
seconds,4.2399999999999975,,special,ms,46,10
seconds,4.279999999999997,,instant,ta,9,ba,1
seconds,4.379999999999995,,special,ms,47,10
seconds,4.399999999999994,,instant,ta,10,ba,1
seconds,4.499999999999992,,special,ms,48,10
seconds,4.519999999999992,,instant,ta,11,ba,1
seconds,4.6199999999999894,,instant,ta,12,ba,1
seconds,4.6199999999999894,,special,ms,49,10
seconds,4.719999999999987,,instant,ta,13,ba,2
seconds,4.719999999999987,,special,ms,50,10
seconds,4.799999999999986,,instant,ta,14,ba,2
seconds,4.839999999999985,,special,ms,51,10
seconds,4.8999999999999835,,instant,ta,15,ba,2
seconds,4.959999999999982,,special,ms,52,10
seconds,4.979999999999982,,instant,ta,16,ba,2
seconds,5.05999999999998,,instant,ta,17,ba,2
seconds,5.05999999999998,,special,ms,53,10
seconds,5.119999999999979,,instant,ta,18,ba,2
seconds,5.1799999999999775,,special,ms,54,10
seconds,5.199999999999977,,instant,ta,19,ba,2
seconds,5.259999999999976,,instant,ta,20,ba,2
seconds,5.279999999999975,,special,ms,55,10
seconds,5.339999999999974,,instant,ta,21,ba,3
seconds,5.379999999999973,,special,ms,56,10
seconds,5.399999999999973,,instant,ta,22,ba,3
seconds,5.4599999999999715,,instant,ta,23,ba,3
seconds,5.479999999999971,,special,ms,57,10
seconds,5.51999999999997,,instant,ta,24,ba,3
seconds,5.579999999999969,,instant,ta,25,ba,3
seconds,5.579999999999969,,special,ms,58,10
seconds,5.639999999999968,,instant,ta,26,ba,3
seconds,5.679999999999967,,instant,ta,27,ba,3
seconds,5.679999999999967,,special,ms,59,10
seconds,5.739999999999966,,instant,ta,28,ba,3
seconds,5.779999999999965,,special,ms,60,10
seconds,5.799999999999964,,instant,ta,29,ba,4
seconds,5.839999999999963,,instant,ta,30,ba,4
seconds,5.879999999999963,,special,ms,61,10
seconds,5.899999999999962,,instant,ta,31,ba,4
seconds,5.939999999999961,,instant,ta,32,ba,4
seconds,5.9799999999999605,,instant,ta,33,ba,4
seconds,5.9799999999999605,,special,ms,62,10
seconds,6.039999999999959,,instant,ta,34,ba,4
seconds,6.079999999999958,,instant,ta,35,ba,4
seconds,6.079999999999958,,special,ms,63,10
seconds,6.1199999999999575,,instant,ta,36,ba,4
seconds,6.159999999999957,,instant,ta,37,ba,5
seconds,6.179999999999956,,special,ms,64,10
seconds,6.199999999999956,,instant,ta,38,ba,5
seconds,6.239999999999955,,instant,ta,39,ba,5
seconds,6.2599999999999545,,special,ms,65,10
seconds,6.279999999999954,,instant,ta,40,ba,5
seconds,6.319999999999953,,instant,ta,41,ba,5
seconds,6.359999999999952,,instant,ta,42,ba,5
seconds,6.359999999999952,,special,ms,66,10
seconds,6.3999999999999515,,instant,ta,43,ba,5
seconds,6.439999999999951,,instant,ta,44,ba,6
seconds,6.45999999999995,,special,ms,67,10
seconds,6.47999999999995,,instant,ta,45,ba,6
seconds,6.499999999999949,,instant,ta,46,ba,6
seconds,6.5399999999999485,,instant,ta,47,ba,6
seconds,6.5399999999999485,,special,ms,68,10
seconds,6.579999999999948,,instant,ta,48,ba,6
seconds,6.619999999999947,,instant,ta,49,ba,6
seconds,6.639999999999946,,instant,ta,50,ba,6
seconds,6.639999999999946,,special,ms,69,10
seconds,6.6799999999999455,,instant,ta,51,ba,6
seconds,6.719999999999945,,instant,ta,52,ba,7
seconds,6.719999999999945,,special,ms,70,10
seconds,6.739999999999944,,instant,ta,53,ba,7
seconds,6.779999999999943,,instant,ta,54,ba,7
seconds,6.799999999999943,,instant,ta,55,ba,7
seconds,6.8199999999999426,,special,ms,71,10
seconds,6.839999999999942,,instant,ta,56,ba,7
seconds,6.879999999999941,,instant,ta,57,ba,7
seconds,6.899999999999941,,instant,ta,58,ba,7
seconds,6.899999999999941,,special,ms,72,10
seconds,6.93999999999994,,instant,ta,59,ba,7
seconds,6.95999999999994,,instant,ta,60,ba,8
seconds,6.979999999999939,,instant,ta,61,ba,8
seconds,6.979999999999939,,special,ms,73,10
seconds,7.019999999999938,,instant,ta,62,ba,8
seconds,7.039999999999938,,instant,ta,63,ba,8
seconds,7.079999999999937,,instant,ta,64,ba,8
seconds,7.079999999999937,,special,ms,74,10
seconds,7.099999999999937,,instant,ta,65,ba,8
seconds,7.119999999999936,,instant,ta,66,ba,8
seconds,7.159999999999935,,instant,ta,67,ba,8
seconds,7.159999999999935,,special,ms,75,10
seconds,7.179999999999935,,instant,ta,68,ba,9
seconds,7.1999999999999345,,instant,ta,69,ba,9
seconds,7.239999999999934,,instant,ta,70,ba,9
seconds,7.239999999999934,,special,ms,76,10
seconds,7.259999999999933,,instant,ta,71,ba,9
seconds,7.279999999999933,,instant,ta,72,ba,9
seconds,7.319999999999932,,instant,ta,73,ba,9
seconds,7.3399999999999315,,instant,ta,74,ba,9
seconds,7.3399999999999315,,special,ms,77,10
seconds,7.359999999999931,,instant,ta,75,ba,9
seconds,7.379999999999931,,instant,ta,76,ba,9
seconds,7.41999999999993,,instant,ta,77,ba,10
seconds,7.41999999999993,,special,ms,78,10
seconds,7.439999999999929,,instant,ta,78,ba,10
seconds,7.459999999999929,,instant,ta,79,ba,10
seconds,7.4799999999999285,,instant,ta,80,ba,10
seconds,7.499999999999928,,instant,ta,81,ba,10
seconds,7.499999999999928,,special,ms,79,10
seconds,7.519999999999928,,instant,ta,82,ba,10
seconds,7.559999999999927,,instant,ta,83,ba,10
seconds,7.579999999999926,,instant,ta,84,ba,11
seconds,7.579999999999926,,special,ms,80,10
seconds,7.599999999999926,,instant,ta,85,ba,11
seconds,7.6199999999999255,,instant,ta,86,ba,11
seconds,7.639999999999925,,instant,ta,87,ba,11
seconds,7.659999999999925,,instant,ta,88,ba,11
seconds,7.659999999999925,,special,ms,81,10
seconds,7.679999999999924,,instant,ta,89,ba,11
seconds,7.699999999999924,,instant,ta,90,ba,11
seconds,7.719999999999923,,instant,ta,91,ba,11
seconds,7.739999999999923,,instant,ta,92,ba,11
seconds,7.7599999999999225,,special,ms,82,10
seconds,7.779999999999922,,instant,ta,93,ba,12
seconds,7.799999999999922,,instant,ta,94,ba,12
seconds,7.819999999999921,,instant,ta,95,ba,12
seconds,7.839999999999921,,instant,ta,96,ba,12
seconds,7.839999999999921,,special,ms,83,10
seconds,7.85999999999992,,instant,ta,97,ba,12
seconds,7.87999999999992,,instant,ta,98,ba,12
seconds,7.8999999999999195,,instant,ta,99,ba,12
seconds,7.919999999999919,,instant,ta,100,ba,13
seconds,7.919999999999919,,special,ms,84,10
seconds,7.939999999999919,,instant,ta,101,ba,13
seconds,7.959999999999918,,instant,ta,102,ba,13
seconds,7.979999999999918,,instant,ta,103,ba,13
seconds,7.999999999999917,,instant,ta,104,ba,13
seconds,7.999999999999917,,special,ms,85,10
seconds,8.019999999999918,,instant,ta,105,ba,13
seconds,8.039999999999917,,instant,ta,107,ba,13
seconds,8.059999999999917,,instant,ta,108,ba,14
seconds,8.079999999999917,,instant,ta,109,ba,14
seconds,8.079999999999917,,special,ms,86,10
seconds,8.099999999999916,,instant,ta,110,ba,14
seconds,8.119999999999916,,instant,ta,111,ba,14
seconds,8.139999999999915,,instant,ta,112,ba,14
seconds,8.159999999999915,,instant,ta,113,ba,14
