seconds,0,,instant,ta,0,ba,0
seconds,0,,special,ms,0,30
seconds,0.5,,special,tr
seconds,0,,instant,ta,0,ba,0
seconds,0,,special,ms,28,10
seconds,0.4000000000000002,,instant,ta,1,ba,1
seconds,0.7000000000000004,,instant,ta,2,ba,2
seconds,0.8900000000000006,,special,ms,29,10
seconds,0.9000000000000006,,instant,ta,3,ba,3
seconds,1.0600000000000007,,instant,ta,4,ba,4
seconds,1.2000000000000008,,instant,ta,5,ba,5
seconds,1.330000000000001,,instant,ta,6,ba,6
seconds,1.450000000000001,,instant,ta,7,ba,7
seconds,1.5400000000000011,,special,ms,30,10
seconds,1.5500000000000012,,instant,ta,8,ba,8
seconds,1.6500000000000012,,instant,ta,9,ba,9
seconds,1.7500000000000013,,instant,ta,10,ba,10
seconds,1.8400000000000014,,instant,ta,11,ba,11
seconds,1.9200000000000015,,instant,ta,12,ba,12
seconds,1.9900000000000015,,special,ms,31,10
seconds,2.010000000000001,,instant,ta,13,ba,13
seconds,2.0899999999999994,,instant,ta,14,ba,14
seconds,2.159999999999998,,instant,ta,15,ba,15
seconds,2.239999999999996,,instant,ta,16,ba,16
seconds,2.3099999999999947,,instant,ta,17,ba,17
seconds,2.349999999999994,,special,ms,32,10
seconds,2.3799999999999932,,instant,ta,18,ba,18
seconds,2.439999999999992,,instant,ta,19,ba,19
seconds,2.5099999999999905,,instant,ta,20,ba,20
seconds,2.579999999999989,,instant,ta,21,ba,21
seconds,2.6399999999999877,,instant,ta,22,ba,22
seconds,2.669999999999987,,special,ms,33,10
seconds,2.6999999999999864,,instant,ta,23,ba,23
seconds,2.759999999999985,,instant,ta,24,ba,24
seconds,2.819999999999984,,instant,ta,25,ba,25
seconds,2.8799999999999826,,instant,ta,26,ba,26
seconds,2.9299999999999815,,instant,ta,27,ba,27
seconds,2.959999999999981,,special,ms,34,10
seconds,2.9899999999999802,,instant,ta,28,ba,28
seconds,3.039999999999979,,instant,ta,29,ba,29
seconds,3.099999999999978,,instant,ta,30,ba,30
seconds,3.149999999999977,,instant,ta,31,ba,31
seconds,3.1999999999999758,,instant,ta,32,ba,32
seconds,3.2199999999999753,,special,ms,35,10
seconds,3.2499999999999747,,instant,ta,33,ba,33
seconds,3.3099999999999734,,instant,ta,34,ba,34
seconds,3.3599999999999723,,instant,ta,35,ba,35
seconds,3.3999999999999715,,instant,ta,36,ba,36
seconds,3.4499999999999704,,instant,ta,37,ba,37
seconds,3.46999999999997,,special,ms,36,10
seconds,3.4999999999999694,,instant,ta,38,ba,38
seconds,3.5499999999999683,,instant,ta,39,ba,39
seconds,3.5999999999999672,,instant,ta,40,ba,40
seconds,3.6399999999999664,,instant,ta,41,ba,41
seconds,3.6899999999999653,,instant,ta,42,ba,42
seconds,3.699999999999965,,special,ms,37,10
seconds,3.7299999999999645,,instant,ta,43,ba,43
seconds,3.7799999999999634,,instant,ta,44,ba,44
seconds,3.8199999999999625,,instant,ta,45,ba,45
seconds,3.8699999999999615,,instant,ta,46,ba,46
seconds,3.9099999999999606,,instant,ta,47,ba,47
seconds,3.9099999999999606,,special,ms,38,10
seconds,3.9499999999999598,,instant,ta,48,ba,48
seconds,3.9999999999999587,,instant,ta,49,ba,49
seconds,4.039999999999958,,instant,ta,50,ba,50
seconds,4.079999999999957,,instant,ta,51,ba,51
seconds,4.119999999999957,,instant,ta,52,ba,52
seconds,4.119999999999957,,special,ms,39,10
seconds,4.159999999999956,,instant,ta,53,ba,53
seconds,4.199999999999955,,instant,ta,54,ba,54
seconds,4.249999999999954,,instant,ta,55,ba,55
seconds,4.289999999999953,,instant,ta,56,ba,56
seconds,4.319999999999952,,special,ms,40,10
seconds,4.329999999999952,,instant,ta,57,ba,57
seconds,4.3599999999999515,,instant,ta,58,ba,58
seconds,4.399999999999951,,instant,ta,59,ba,59
seconds,4.43999999999995,,instant,ta,60,ba,60
seconds,4.479999999999949,,instant,ta,61,ba,61
seconds,4.509999999999948,,special,ms,41,10
seconds,4.519999999999948,,instant,ta,62,ba,62
seconds,4.559999999999947,,instant,ta,63,ba,63
seconds,4.599999999999946,,instant,ta,64,ba,64
seconds,4.629999999999946,,instant,ta,65,ba,65
seconds,4.669999999999945,,instant,ta,66,ba,66
seconds,4.699999999999944,,special,ms,42,10
seconds,4.709999999999944,,instant,ta,67,ba,67
seconds,4.749999999999943,,instant,ta,68,ba,68
seconds,4.7799999999999425,,instant,ta,69,ba,69
seconds,4.819999999999942,,instant,ta,70,ba,70
seconds,4.859999999999941,,instant,ta,71,ba,71
seconds,4.87999999999994,,special,ms,43,10
seconds,4.88999999999994,,instant,ta,72,ba,72
seconds,4.929999999999939,,instant,ta,73,ba,73
seconds,4.959999999999939,,instant,ta,74,ba,74
seconds,4.999999999999938,,instant,ta,75,ba,75
seconds,5.029999999999937,,instant,ta,76,ba,76
seconds,5.049999999999937,,special,ms,44,10
seconds,5.069999999999936,,instant,ta,77,ba,77
seconds,5.099999999999936,,instant,ta,78,ba,78
seconds,5.139999999999935,,instant,ta,79,ba,79
seconds,5.169999999999934,,instant,ta,80,ba,80
seconds,5.209999999999933,,instant,ta,81,ba,81
seconds,5.219999999999933,,special,ms,45,10
seconds,5.239999999999933,,instant,ta,82,ba,82
seconds,5.279999999999932,,instant,ta,83,ba,83
seconds,5.309999999999931,,instant,ta,84,ba,84
seconds,5.339999999999931,,instant,ta,85,ba,85
seconds,5.37999999999993,,instant,ta,86,ba,86
seconds,5.3899999999999295,,special,ms,46,10
seconds,5.409999999999929,,instant,ta,87,ba,87
seconds,5.4399999999999284,,instant,ta,88,ba,88
seconds,5.479999999999928,,instant,ta,89,ba,89
seconds,5.509999999999927,,instant,ta,90,ba,90
seconds,5.539999999999926,,instant,ta,91,ba,91
seconds,5.549999999999926,,special,ms,47,10
seconds,5.569999999999926,,instant,ta,92,ba,92
seconds,5.609999999999925,,instant,ta,93,ba,93
seconds,5.639999999999924,,instant,ta,94,ba,94
seconds,5.6699999999999235,,instant,ta,95,ba,95
seconds,5.699999999999923,,instant,ta,96,ba,96
seconds,5.709999999999923,,special,ms,48,10
seconds,5.729999999999922,,instant,ta,97,ba,97
seconds,5.769999999999921,,instant,ta,98,ba,98
seconds,5.799999999999921,,instant,ta,99,ba,99
seconds,5.82999999999992,,instant,ta,100,ba,100
seconds,5.8599999999999195,,instant,ta,101,ba,101
seconds,5.8599999999999195,,special,ms,49,10
seconds,5.889999999999919,,instant,ta,102,ba,102
seconds,5.919999999999918,,instant,ta,103,ba,103
seconds,5.959999999999917,,instant,ta,104,ba,104
seconds,5.989999999999917,,instant,ta,105,ba,105
seconds,6.009999999999916,,special,ms,50,10
seconds,6.019999999999916,,instant,ta,106,ba,106
seconds,6.0499999999999154,,instant,ta,107,ba,107
seconds,6.079999999999915,,instant,ta,108,ba,108
seconds,6.109999999999914,,instant,ta,109,ba,109
seconds,6.1399999999999135,,instant,ta,110,ba,110
seconds,6.159999999999913,,special,ms,51,10
seconds,6.169999999999913,,instant,ta,111,ba,111
seconds,6.199999999999912,,instant,ta,112,ba,112
seconds,6.229999999999912,,instant,ta,113,ba,113
seconds,6.259999999999911,,instant,ta,114,ba,114
seconds,6.28999999999991,,instant,ta,115,ba,115
seconds,6.30999999999991,,special,ms,52,10
seconds,6.31999999999991,,instant,ta,116,ba,116
seconds,6.349999999999909,,instant,ta,117,ba,117
seconds,6.379999999999908,,instant,ta,118,ba,118
seconds,6.409999999999908,,instant,ta,119,ba,119
seconds,6.439999999999907,,instant,ta,120,ba,120
seconds,6.459999999999907,,special,ms,53,10
seconds,6.4699999999999065,,instant,ta,121,ba,121
seconds,6.499999999999906,,instant,ta,122,ba,122
seconds,6.529999999999905,,instant,ta,123,ba,123
seconds,6.559999999999905,,instant,ta,124,ba,124
seconds,6.579999999999904,,instant,ta,125,ba,125
seconds,6.599999999999904,,special,ms,54,10
seconds,6.6099999999999035,,instant,ta,126,ba,126
seconds,6.639999999999903,,instant,ta,127,ba,127
seconds,6.669999999999902,,instant,ta,128,ba,128
seconds,6.699999999999902,,instant,ta,129,ba,129
seconds,6.729999999999901,,instant,ta,130,ba,130
seconds,6.739999999999901,,special,ms,55,10
seconds,6.7599999999999,,instant,ta,131,ba,131
seconds,6.7899999999999,,instant,ta,132,ba,132
seconds,6.809999999999899,,instant,ta,133,ba,133
seconds,6.839999999999899,,instant,ta,134,ba,134
seconds,6.869999999999898,,instant,ta,135,ba,135
seconds,6.879999999999898,,special,ms,56,10
seconds,6.899999999999897,,instant,ta,136,ba,136
